"Message ID";"Date";"Author";"Subject";"Type";"Category";"Start";"Stop";"Run no";"ConfigID";"Device";"Data Quality";"RegName";"RegVal";"Text"
203;Sun  03 Jul 2022 19:37:12 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 21:16 CET";"2022/07/03 21:37 CET";"322";"13";"W14R12";;;;"Pilot run (for measurement Plan): long (20 min) HV scan 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_211648_eudaq_scan.h5 
mpx2_run322_220703211700.raw"
202;Sun  03 Jul 2022 19:16:34 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 20:56 CET";"2022/07/03 21:16 CET";"321";"13";"W14R12";;;;"Pilot run (for measurement Plan): long (20 min) HV scan 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_205610_eudaq_scan.h5 
mpx2_run321_220703205622.raw"
201;Sun  03 Jul 2022 18:55:57 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 20:35 CET";"2022/07/03 20:55 CET";"320";"13";"W14R12";;;;"Pilot run (for measurement Plan): long (20 min) HV scan 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_203531_eudaq_scan.h5 
mpx2_run320_220703203544.raw"
200;Sun  03 Jul 2022 18:31:48 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 20:11 CET";"2022/07/03 20:31 CET";"317";"13";"W14R12";;;;"Pilot run (for measurement Plan): long (20 min) HV scan 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_201121_eudaq_scan.h5 
mpx2_run317_220703201136.raw"
199;Sun  03 Jul 2022 18:08:23 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/03 20:07 CET";"2022/07/03 20:08 CET";"314";"13";"W14R12";;;;"Pilot run (for measurement Plan): short HV run with 6V HV 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_200720_eudaq_scan.h5 
mpx2_run314_220703200732.raw"
198;Sun  03 Jul 2022 17:59:52 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/03 19:57 CET";"2022/07/03 19:59 CET";"312";"13";"W14R12";;;;"Pilot run (for measurement Plan): short HV run with 6V HV 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_195728_eudaq_scan.h5 
mpx2_run312_220703195739.raw"
197;Sun  03 Jul 2022 17:57:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/03 19:54 CET";"2022/07/03 19:57 CET";"311";"13";"W14R12";;;;"Pilot run (for measurement Plan): short HV run with 6V HV 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_195450_eudaq_scan.h5 
mpx2_run311_220703195502.raw"
196;Sun  03 Jul 2022 17:54:36 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/03 19:52 CET";"2022/07/03 19:54 CET";"310";"13";"W14R12";;;;"Pilot run (for measurement Plan): short HV run with 6V HV 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_195212_eudaq_scan.h5 
mpx2_run310_220703195224.raw"
195;Sun  03 Jul 2022 17:49:35 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/03 19:41 CET";"2022/07/03 19:49 CET";"309";"13";"W14R12";;;;"Pilot run (for measurement Plan): short HV run with 6V HV 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_194141_eudaq_scan.h5 
mpx2_run309_220703194152.raw"
194;Sun  03 Jul 2022 17:39:30 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/03 19:36 CET";"2022/07/03 19:39 CET";"308";"13";"W14R12";;;;"Pilot run (for measurement Plan): short HV run with 2V HV 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_193608_eudaq_scan.h5 
mpx2_run308_220703193620.raw"
193;Sun  03 Jul 2022 17:35:21 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/03 19:28 CET";"2022/07/03 19:35 CET";"307";"13";"W14R12";;;;"Pilot run (for measurement Plan): short HV run, something strange is happening 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_192810_eudaq_scan.h5 
mpx2_run307_220703192822.raw"
192;Sun  03 Jul 2022 17:23:09 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 19:12 CET";"2022/07/03 19:22 CET";"305";"13";"W14R12";;"HV";"4";"Pilot run (for measurement Plan): test HV sweep 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_191244_eudaq_scan.h5 
mpx2_run305_220703191255.raw"
191;Sun  03 Jul 2022 17:12:30 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 19:02 CET";"2022/07/03 19:12 CET";"304";"13";"W14R12";;"HV";"2";"Pilot run (for measurement Plan): test HV sweep 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_190206_eudaq_scan.h5 
mpx2_run304_220703190217.raw"
190;Sun  03 Jul 2022 16:58:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/03 18:51 CET";"2022/07/03 18:58 CET";"303";"13";"W14R12";;;;"Pilot run (for measurement Plan): alignment run 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220703_185150_eudaq_scan.h5 
mpx2_run303_220703185222.raw"
189;Sun  03 Jul 2022 16:46:05 +0000;"Benjamin Schwenker";"Config change";"ConfigID";"other";;;"303";"13";;;;;"High Row HV settings for measurement plan pilot

Config ID: 13
Beam Energy:4
Collimator:5*5
Telescope Config File:geoid13.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =56.5
y =202
phi = -4.0006
type = Cz
thickness = 300um"
188;Sun  03 Jul 2022 16:37:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 18:36 CET";"2022/07/03 18:37 CET";"302";"12";"W14R12";;"ITHR";"54";"Test elog upload again 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_183644_eudaq_scan.h5 
mpx2_run302_220703183656.raw"
187;Sun  03 Jul 2022 16:36:31 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 18:35 CET";"2022/07/03 18:36 CET";"301";"12";"W14R12";;"ITHR";"44";"Test elog upload again 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_183559_eudaq_scan.h5 
mpx2_run301_220703183611.raw"
186;Sun  03 Jul 2022 16:35:46 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 18:35 CET";"2022/07/03 18:35 CET";"300";"12";"W14R12";;"ITHR";"34";"Test elog upload again 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_183516_eudaq_scan.h5 
mpx2_run300_220703183528.raw"
185;Sun  03 Jul 2022 16:35:03 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 18:34 CET";"2022/07/03 18:34 CET";"299";"12";"W14R12";;"ITHR";"24";"Test elog upload again 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_183430_eudaq_scan.h5 
mpx2_run299_220703183443.raw"
184;Sun  03 Jul 2022 16:32:21 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 18:29 CET";"2022/07/03 18:32 CET";"298";"12";"W14R12";;"ITHR";"24";"Not important - we had repeat scan on

Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_182911_eudaq_scan.h5 
mpx2_run298_220703182923.raw"
183;Sun  03 Jul 2022 16:28:58 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 18:18 CET";"2022/07/03 18:28 CET";"297";"12";"W14R12";;"IDB";"100";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_181835_eudaq_scan.h5 
mpx2_run297_220703181846.raw"
182;Sun  03 Jul 2022 16:18:19 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 18:07 CET";"2022/07/03 18:18 CET";"296";"12";"W14R12";;"IDB";"100";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_180755_eudaq_scan.h5 
mpx2_run296_220703180807.raw"
181;Sun  03 Jul 2022 16:07:41 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 17:57 CET";"2022/07/03 18:07 CET";"295";"12";"W14R12";;"IDB";"100";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_175715_eudaq_scan.h5 
mpx2_run295_220703175727.raw"
180;Sun  03 Jul 2022 15:57:01 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 17:46 CET";"2022/07/03 17:56 CET";"294";"12";"W14R12";;"IDB";"90";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_174637_eudaq_scan.h5 
mpx2_run294_220703174649.raw"
179;Sun  03 Jul 2022 15:46:25 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 17:36 CET";"2022/07/03 17:46 CET";"293";"12";"W14R12";;"VRESET";"160";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_173600_eudaq_scan.h5 
mpx2_run293_220703173611.raw"
178;Sun  03 Jul 2022 15:35:46 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 17:25 CET";"2022/07/03 17:35 CET";"292";"12";"W14R12";;"VRESET";"140";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_172522_eudaq_scan.h5 
mpx2_run292_220703172534.raw"
177;Sun  03 Jul 2022 15:25:10 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 17:14 CET";"2022/07/03 17:25 CET";"291";"12";"W14R12";;"VRESET";"120";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_171445_eudaq_scan.h5 
mpx2_run291_220703171456.raw"
176;Sun  03 Jul 2022 15:14:32 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 17:04 CET";"2022/07/03 17:14 CET";"290";"12";"W14R12";;"VRESET";"100";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_170408_eudaq_scan.h5 
mpx2_run290_220703170419.raw"
175;Sun  03 Jul 2022 15:03:54 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 16:53 CET";"2022/07/03 17:03 CET";"289";"12";"W14R12";;"VRESET";"80";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_165329_eudaq_scan.h5 
mpx2_run289_220703165340.raw"
174;Sun  03 Jul 2022 14:53:16 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 16:42 CET";"2022/07/03 16:53 CET";"288";"12";"W14R12";;"ITHR";"64";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_164251_eudaq_scan.h5 
mpx2_run288_220703164302.raw"
173;Sun  03 Jul 2022 14:42:37 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 16:32 CET";"2022/07/03 16:42 CET";"287";"12";"W14R12";;"ITHR";"54";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_163213_eudaq_scan.h5 
mpx2_run287_220703163225.raw"
172;Sun  03 Jul 2022 14:32:00 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 16:21 CET";"2022/07/03 16:31 CET";"286";"12";"W14R12";;"ITHR";"44";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_162135_eudaq_scan.h5 
mpx2_run286_220703162146.raw"
171;Sun  03 Jul 2022 14:21:23 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 16:10 CET";"2022/07/03 16:21 CET";"285";"12";"W14R12";;"ITHR";"34";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_161058_eudaq_scan.h5 
mpx2_run285_220703161110.raw"
170;Sun  03 Jul 2022 14:10:46 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/03 16:00 CET";"2022/07/03 16:10 CET";"284";"12";"W14R12";;"ITHR";"24";"Pilot run (for measurement Plan): Scan with the production setup 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_160020_eudaq_scan.h5 
mpx2_run284_220703160033.raw"
169;Sun  03 Jul 2022 13:52:42 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 15:47 CET";"2022/07/03 15:52 CET";"283";"12";"W14R12";;"PSUB/PWELL";"5";"Test PSUB/PWELL voltage scan, 5 to 1 volt in -1 volt steps 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_154729_eudaq_scan.h5 
mpx2_run283_220703154741.raw"
168;Sun  03 Jul 2022 13:44:15 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 15:38 CET";"2022/07/03 15:44 CET";"282";"12";"W14R12";;"PSUB/PWELL";"4";"Test PSUB/PWELL voltage scan, 5 to 1 volt in -1 volt steps 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_153851_eudaq_scan.h5 
mpx2_run282_220703153902.raw"
167;Sun  03 Jul 2022 13:38:37 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 15:33 CET";"2022/07/03 15:38 CET";"281";"12";"W14R12";;"PSUB/PWELL";"3";"Test PSUB/PWELL voltage scan, 5 to 1 volt in -1 volt steps 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_153313_eudaq_scan.h5 
mpx2_run281_220703153325.raw"
166;Sun  03 Jul 2022 13:33:00 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 15:27 CET";"2022/07/03 15:32 CET";"280";"12";"W14R12";;"PSUB/PWELL";"2";"Test PSUB/PWELL voltage scan, 5 to 1 volt in -1 volt steps 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_152735_eudaq_scan.h5 
mpx2_run280_220703152747.raw"
165;Sun  03 Jul 2022 13:27:22 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"VoltageScan";"2022/07/03 15:21 CET";"2022/07/03 15:27 CET";"279";"12";"W14R12";;"PSUB/PWELL";"1";"Test PSUB/PWELL voltage scan, 5 to 1 volt in -1 volt steps 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_152154_eudaq_scan.h5 
mpx2_run279_220703152209.raw"
164;Sun  03 Jul 2022 12:59:13 +0000;"Marike Schwickardi";"Efficiency analysis ""fix""";"General";"other";"03.07.2022";;;;;;;;"We managed to get the efficiency from ~75% -> 99.3384(+0.0351626 -0.0370685)%
by changing the logic of the eudaq-event building in the monopix2-producer in the following way:

D ... data word, Tx ... Trigger word, |<-x->| ... EUDAQ event with trigger number x

*VARIANT_old:

	 Data from FIFO eg:
	 D D D T0 D D D D T1 D D D D D T2 D D D T3 D D D D
	       |<---0--->||<----1---->||<--2-->||<-------... (store for next execution)
 
 *VARIANT_new:
	  D D D T0 D D D D T1 D D D D D T2 D D D T3 D D D D
		|<----------0---------->|
		           |<--------1--------->|
		                        |<---------------------... next execution ...

So basically we assign each hit to 2 triggerNumbers.


ADDITIONALLY the triggerNumber of the monopix2 had to be shifted by +1 relative to the telescope planes (done offline in Corryvreckan)
This might be due to a static offset in the setup (eg. starting to count at 0 or 1)...


Author: Bernhard"
163;Sun  03 Jul 2022 12:56:42 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 14:54 CET";"2022/07/03 14:56 CET";"278";"12";"W14R12";;;;"Test assignment of hits to 2 trigger 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_145428_eudaq_scan.h5 
mpx2_run278_220703145439.raw"
162;Sun  03 Jul 2022 12:46:01 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 14:42 CET";"2022/07/03 14:45 CET";"277";"12";"W14R12";;;;"Test assignment of hits to 2 trigger 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_144209_eudaq_scan.h5 
mpx2_run277_220703144221.raw"
161;Sun  03 Jul 2022 12:39:40 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 14:11 CET";"2022/07/03 14:39 CET";"276";"12";"W14R12";;;;"Test assignment of hits to 2 trigger 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_141142_eudaq_scan.h5 
mpx2_run276_220703141154.raw"
160;Sun  03 Jul 2022 11:59:50 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 13:57 CET";"2022/07/03 13:59 CET";"275";"12";"W14R12";;;;"Test assignment of hits to 2 trigger 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_135738_eudaq_scan.h5 
mpx2_run275_220703135749.raw"
159;Sun  03 Jul 2022 11:54:39 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 13:54 CET";"2022/07/03 13:54 CET";"274";"12";"W14R12";;;;"Test assignment of hits to 2 trigger 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_135414_eudaq_scan.h5 
mpx2_run274_220703135426.raw"
158;Sun  03 Jul 2022 11:52:21 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 13:50 CET";"2022/07/03 13:52 CET";"273";"12";"W14R12";;;;"Test assignment of hits to 2 trigger 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_135058_eudaq_scan.h5 
mpx2_run273_220703135110.raw"
157;Sun  03 Jul 2022 10:00:52 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/03 12:00 CET";"2022/07/03 12:00 CET";"272";"12";"W14R12";;;;"Test assignment of hits to 2 trigger 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220703_120008_eudaq_scan.h5 
mpx2_run272_220703120021.raw"
156;Sun  03 Jul 2022 06:43:43 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/02 16:32 CET";"2022/07/03 08:43 CET";"251";"12";"W14R12";;;;"Pilot run (for measurement Plan): test run normal FE high row 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220702_163212_eudaq_scan.h5 
mpx2_run251_220702163225.raw"
155;Sat  02 Jul 2022 14:31:23 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/02 16:19 CET";"2022/07/02 16:31 CET";"250";"12";"W14R12";;;;"Pilot run (for measurement Plan): test run normal FE high row 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220702_161908_eudaq_scan.h5 
mpx2_run250_220702161920.raw"
154;Sat  02 Jul 2022 14:16:00 +0000;"Marike Schwickardi";"Config change";"ConfigID";;"02/07/2022 16:15";;"250";"12";;;;;"High Row settings for normal  measurement plan pilot

Config ID: 12
Beam Energy:4
Collimator:5*5
Telescope Config File:geoid12.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =202
phi = -4.0006
type = Cz
thickness = 300um"
153;Sat  02 Jul 2022 14:10:32 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/02 15:39 CET";"2022/07/02 16:10 CET";"249";"11";"W14R12";;;;"Pilot run (for measurement Plan): test run HV/HV casc FE, high row (around 200 to 512) 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220702_153959_eudaq_scan.h5 
mpx2_run249_220702154011.raw"
152;Sat  02 Jul 2022 13:39:20 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/02 15:35 CET";"2022/07/02 15:39 CET";"248";"11";"W14R12";;;;"Pilot run (for measurement Plan): test run normal FE for alignment of HV/HV casc FE, high row (around 200 to 512) 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220702_153543_eudaq_scan.h5 
mpx2_run248_220702153556.raw"
151;Sat  02 Jul 2022 13:35:09 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/02 15:32 CET";"2022/07/02 15:34 CET";"247";"11";"W14R12";;;;"Pilot run (for measurement Plan): test run HV/HV casc FE, high row (around 200 to 512) 
eudaq_scan with W14R12 
Pixels: 448:512 --> Frontends: HV FE Casc, HV FE 
20220702_153201_eudaq_scan.h5 
mpx2_run247_220702153215.raw"
150;Sat  02 Jul 2022 13:31:54 +0000;"Marike Schwickardi";"Config change";"ConfigID";"other";"02/07/2022 15:51";;"247";"11";;;;;"High Row settings for HV  measurement plan pilot

Config ID: 11
Beam Energy:4
Collimator:5*5
Telescope Config File:geoid10.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =56.5
y =202
phi = -4.0006
type = Cz
thickness = 300um"
149;Sat  02 Jul 2022 12:40:34 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/02 14:10 CET";"2022/07/02 14:40 CET";"246";"9";"W14R12";;;;"Pilot run (for measurement Plan): long run HV/HV casc FE, high row (around 200 to 512) 
eudaq_scan with W14R12 
Pixels: 481:512 --> Frontends: HV FE 
20220702_141001_eudaq_scan.h5 
mpx2_run246_220702141015.raw"
148;Sat  02 Jul 2022 12:12:01 +0000;"Benjamin Schwenker";"Desy TB 2022 Run";"Run";"Beam";;;"245";"10";;;;;"Long run normal FE/casc high row (around 200 to 512)"
147;Sat  02 Jul 2022 10:28:40 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/02 12:23 CET";"2022/07/02 12:28 CET";"244";"10";"W14R12";;;;"Pilot run (for measurement Plan): test run normal/casc FE, high row (around 200 to 512) 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220702_122344_eudaq_scan.h5 
mpx2_run244_220702122431.raw"
